mlbam_id,prev_yearID,yearID,key_bbref,birth_year,HR.x,BB.x,HBP.x,SO.x,IPouts.x,FIP.x,Change.x,Fourseam.x,Slider.x,Curve.x,Sinker.x,Split.x,Cutter.x,Knuckler.x,Slow.Curve.x,Screwball.x,Fourseam.bway.x,Change.bway.x,Slider.bway.x,Sinker.bway.x,Curve.bway.x,Split.bway.x,Cutter.bway.x,Knuckler.bway.x,Slow.Curve.bway.x,Screwball.bway.x,Fourseam.vloc.x,Change.vloc.x,Slider.vloc.x,Sinker.vloc.x,Curve.vloc.x,Split.vloc.x,Cutter.vloc.x,Knuckler.vloc.x,Slow.Curve.vloc.x,Screwball.vloc.x,Fourseam.hloc.x,Change.hloc.x,Slider.hloc.x,Sinker.hloc.x,Curve.hloc.x,Split.hloc.x,Cutter.hloc.x,Knuckler.hloc.x,Slow.Curve.hloc.x,Screwball.hloc.x,Fourseam.pfx_z.x,Change.pfx_z.x,Slider.pfx_z.x,Sinker.pfx_z.x,Curve.pfx_z.x,Split.pfx_z.x,Cutter.pfx_z.x,Knuckler.pfx_z.x,Slow.Curve.pfx_z.x,Screwball.pfx_z.x,Fourseam.pfx_x.x,Change.pfx_x.x,Slider.pfx_x.x,Sinker.pfx_x.x,Curve.pfx_x.x,Split.pfx_x.x,Cutter.pfx_x.x,Knuckler.pfx_x.x,Slow.Curve.pfx_x.x,Screwball.pfx_x.x,Fourseam.maxmph.x,Change.maxmph.x,Slider.maxmph.x,Sinker.maxmph.x,Curve.maxmph.x,Split.maxmph.x,Cutter.maxmph.x,Knuckler.maxmph.x,Slow.Curve.maxmph.x,Screwball.maxmph.x,Fourseam.mph.x,Change.mph.x,Slider.mph.x,Sinker.mph.x,Curve.mph.x,Split.mph.x,Cutter.mph.x,Knuckler.mph.x,Slow.Curve.mph.x,Screwball.mph.x,HR.y,BB.y,HBP.y,SO.y,IPouts.y,FIP.y,Change.y,Fourseam.y,Slider.y,Curve.y,Sinker.y,Split.y,Cutter.y,Knuckler.y,Slow.Curve.y,Screwball.y,Fourseam.bway.y,Change.bway.y,Slider.bway.y,Sinker.bway.y,Curve.bway.y,Split.bway.y,Cutter.bway.y,Knuckler.bway.y,Slow.Curve.bway.y,Screwball.bway.y,Fourseam.vloc.y,Change.vloc.y,Slider.vloc.y,Sinker.vloc.y,Curve.vloc.y,Split.vloc.y,Cutter.vloc.y,Knuckler.vloc.y,Slow.Curve.vloc.y,Screwball.vloc.y,Fourseam.hloc.y,Change.hloc.y,Slider.hloc.y,Sinker.hloc.y,Curve.hloc.y,Split.hloc.y,Cutter.hloc.y,Knuckler.hloc.y,Slow.Curve.hloc.y,Screwball.hloc.y,Fourseam.pfx_z.y,Change.pfx_z.y,Slider.pfx_z.y,Sinker.pfx_z.y,Curve.pfx_z.y,Split.pfx_z.y,Cutter.pfx_z.y,Knuckler.pfx_z.y,Slow.Curve.pfx_z.y,Screwball.pfx_z.y,Fourseam.pfx_x.y,Change.pfx_x.y,Slider.pfx_x.y,Sinker.pfx_x.y,Curve.pfx_x.y,Split.pfx_x.y,Cutter.pfx_x.y,Knuckler.pfx_x.y,Slow.Curve.pfx_x.y,Screwball.pfx_x.y,Fourseam.maxmph.y,Change.maxmph.y,Slider.maxmph.y,Sinker.maxmph.y,Curve.maxmph.y,Split.maxmph.y,Cutter.maxmph.y,Knuckler.maxmph.y,Slow.Curve.maxmph.y,Screwball.maxmph.y,Fourseam.mph.y,Change.mph.y,Slider.mph.y,Sinker.mph.y,Curve.mph.y,Split.mph.y,Cutter.mph.y,Knuckler.mph.y,Slow.Curve.mph.y,Screwball.mph.y
425657,2013,2014,lopezja02,1977,2,19,2,22,113,4.32669026548673,41,27,110,44,440,0,0,0,0,0,3.7,4.88,6.36,2.95,0,0,0,0,0,0,-0.6,-0.73,-1.05,-0.76,-1.65,0,0,0,0,0,0.2,0.5,0.74,0.36,0.83,0,0,0,0,0,5.56,3.94,3.73,0.18,-1.82,0,0,0,0,0,9.05,11.2,1.71,10.84,-5.25,0,0,0,0,0,89.92,80.73,83.35,89.33,75.43,0,0,0,0,0,86.57,79.36,80.04,86.19,72.95,0,0,0,0,0,1,12,0,37,118,2.41240677966102,37,29,154,67,334,0,0,0,0,0,3.45,2.7,1.3,5.69,2.99,0,0,0,0,0,-0.48,-1.11,-1.02,-0.69,-1.22,0,0,0,0,0,-0.03,0.23,0.84,0.42,0.86,0,0,0,0,0,4.86,2.84,3.27,0.26,-1.23,0,0,0,0,0,10.34,11.9,1.61,11.1,-4.4,0,0,0,0,0,89.95,82.28,83.16,90.37,76.31,0,0,0,0,0,87.61,80.14,80.65,87.04,73.93,0,0,0,0,0
425786,2011,2012,atchisc01,1976,2,9,0,36,154,2.72487012987013,5,217,361,104,0,0,0,0,0,0,7.37,0,6.09,0,3.85,0,0,0,0,0,0.06,-0.67,-0.18,0,-1.29,0,0,0,0,0,0.56,0.94,0.25,0,0.44,0,0,0,0,0,9.35,9.9,3.39,0,-9.25,0,0,0,0,0,-5.25,-8.22,3.3,0,4.79,0,0,0,0,0,93.47,85.6,89.48,0,81.03,0,0,0,0,0,91.24,84.58,86.8,0,78.06,0,0,0,0,0,0,6,2,17,91,2.69532967032967,3,213,223,34,0,0,0,0,0,0,5.63,0,4.93,0,5.88,0,0,0,0,0,0.31,0.08,-0.19,0,-0.53,0,0,0,0,0,0.32,1.34,0.42,0,0.42,0,0,0,0,0,9.66,7.69,2.44,0,-8.98,0,0,0,0,0,-4.98,-7.36,3.5,0,4.73,0,0,0,0,0,93.44,85.51,88.74,0,80.33,0,0,0,0,0,91.39,84.78,86.37,0,78.81,0,0,0,0,0
425861,2013,2014,campsh01,1975,1,0,0,1,10,6.432,3,0,17,0,31,0,0,0,0,0,0,0,5.88,6.45,0,0,0,0,0,0,0,-0.43,-0.08,-0.09,0,0,0,0,0,0,0,-0.04,0.33,0.33,0,0,0,0,0,0,0,-5.6,1.5,-2.25,0,0,0,0,0,0,0,-5.04,7.7,-8.37,0,0,0,0,0,0,0,80.99,80.47,88.25,0,0,0,0,0,0,0,80.54,78.7,87.03,0,0,0,0,0,0,7,9,0,13,69,7.048,21,2,180,0,192,0,0,0,0,0,0,4.76,8.89,6.25,0,0,0,0,0,0,0.23,-0.83,-0.39,-0.46,0,0,0,0,0,0,0.97,0.64,0.68,0.53,0,0,0,0,0,0,8.44,-1.06,1.39,0.84,0,0,0,0,0,0,-5.63,-7.46,6.59,-8.97,0,0,0,0,0,0,88.51,83.97,82.76,89.43,0,0,0,0,0,0,88.46,81.97,79.74,87.22,0,0,0,0,0,0
429440,2011,2012,gonzaed01,1983,3,8,0,18,75,4.175,62,0,60,62,219,0,22,0,0,0,0,3.23,8.33,5.02,1.61,0,9.09,0,0,0,0,-0.73,-0.76,-0.02,-0.86,0,-0.49,0,0,0,0,0.64,0.58,0.49,0.55,0,0.15,0,0,0,0,6.45,-0.06,6.77,-1.45,0,6.56,0,0,0,0,-7.88,1.25,-8.57,1.38,0,-2.87,0,0,0,0,80.98,82.28,95.43,82.67,0,87.49,0,0,0,0,77.49,78.55,90.44,76.19,0,85.14,0,0,0,0,1,0,1,6,3.525,10,0,4,1,19,0,0,0,0,0,0,0,0,26.32,0,0,0,0,0,0,0,-0.75,-1.61,0.11,-1.11,0,0,0,0,0,0,-0.08,0.25,0.38,0.25,0,0,0,0,0,0,4.35,1.89,6.09,-6.09,0,0,0,0,0,0,-7.29,-2.01,-8.78,1.16,0,0,0,0,0,0,82.43,84.58,94.78,78.35,0,0,0,0,0,0,79.82,83.09,91.73,78.35,0,0,0,0,0
429780,2011,2012,narvech01,1981,2,4,0,5,27,6.20611111111111,74,88,0,35,40,0,11,0,0,0,5.68,0,0,2.5,11.43,0,0,0,0,0,-0.18,-0.47,0,-0.33,-0.97,0,-0.7,0,0,0,0.17,0.7,0,0.25,0.56,0,1.05,0,0,0,11.91,9.13,0,10.75,-7.26,0,7.07,0,0,0,5.61,6.46,0,7.74,-3.76,0,0.91,0,0,0,89.48,82.4,0,88.78,73.4,0,84.28,0,0,0,87.57,80.15,0,87.33,72.1,0,83.09,0,0,0,17,65,1,126,485,4.05798969072165,947,1161,0,366,112,0,172,0,0,0,6.29,3.59,0,6.25,5.74,0,5.81,0,0,0,0.03,-0.76,0,-0.28,-0.97,0,-0.62,0,0,0,0.13,0.49,0,0.28,0.01,0,0.76,0,0,0,11.01,8.03,0,9.78,-7.26,0,6.2,0,0,0,7.46,7.87,0,7.9,-1.72,0,1.33,0,0,0,91.76,85.08,0,90.87,76.86,0,86.19,0,0,0,88.74,81.25,0,88.26,74.06,0,83.61,0,0,0
430589,2012,2013,quallch01,1978,4,19,2,49,186,3.3221935483871,0,0,302,0,503,0,0,0,0,0,0,0,7.62,7.16,0,0,0,0,0,0,0,0,-0.84,-0.26,0,0,0,0,0,0,0,0,0.22,0.38,0,0,0,0,0,0,0,0,1.62,2,0,0,0,0,0,0,0,0,3.06,-10.06,0,0,0,0,0,0,0,0,92.12,98.12,0,0,0,0,0,0,0,0,88.26,94.95,0,0,0,0,0,0,7,14,0,27,157,4.60455414012739,15,0,254,0,573,0,0,0,0,0,0,0,5.12,4.71,0,0,0,0,0,0,0,-0.64,-0.78,-0.37,0,0,0,0,0,0,0,0.47,0.31,0.19,0,0,0,0,0,0,0,1.24,1.76,1.89,0,0,0,0,0,0,0,-8.41,3.26,-9.18,0,0,0,0,0,0,0,86.46,91.02,97.75,0,0,0,0,0,0,0,84.43,86.94,93.97,0,0,0,0,0,0
430599,2011,2012,blantjo01,1980,29,34,3,166,573,3.91175392670157,554,379,261,317,1013,0,440,0,0,0,6.6,3.43,5.75,7.11,4.42,0,6.14,0,0,0,0.12,-0.78,-0.62,-0.17,-0.69,0,-0.43,0,0,0,0.19,0.39,0.35,0.17,0.37,0,0.08,0,0,0,10.34,5.8,-0.58,9.47,-6.4,0,3.54,0,0,0,-1.01,-6.18,3.38,-4.77,3.84,0,3.24,0,0,0,94.75,86.87,88.27,94.7,83,0,89.83,0,0,0,91.53,83.92,83.97,90.93,78.25,0,86.79,0,0,0,5,9,1,35,124,3.62983870967742,97,146,77,48,132,0,96,0,0,0,7.53,3.09,2.6,9.85,8.33,0,7.29,0,0,0,-0.13,-0.75,-0.87,-0.3,-1,0,-0.39,0,0,0,-0.09,0.42,0.26,0.2,0.5,0,0.4,0,0,0,10.12,5.52,2.31,8.54,-6.52,0,5.05,0,0,0,-4.29,-6.95,2.82,-6.67,3.32,0,2.34,0,0,0,93.58,86.26,88.55,93.14,82.26,0,89.37,0,0,0,90.32,82.83,82.54,89.47,76.54,0,86.16,0,0,0
430673,2012,2013,ramirra02,1981,2,5,0,0,17,10.2832941176471,32,52,50,0,0,0,0,0,0,0,1.92,6.25,2,0,0,0,0,0,0,0,0.48,-1.08,-0.59,0,0,0,0,0,0,0,0.21,0.7,0.72,0,0,0,0,0,0,0,10.81,5.49,6.2,0,0,0,0,0,0,0,-4.89,-8.94,-0.26,0,0,0,0,0,0,0,95.52,89.04,89.98,0,0,0,0,0,0,0,92.19,86.86,87.28,0,0,0,0,0,0,0,4,35,0,52,191,3.92746073298429,335,471,256,0,0,0,0,0,0,0,5.1,2.09,4.3,0,0,0,0,0,0,0,0.11,-0.74,-0.61,0,0,0,0,0,0,0,0.54,0.79,0.61,0,0,0,0,0,0,0,10.7,5.27,5.28,0,0,0,0,0,0,0,-5.06,-8.64,-0.03,0,0,0,0,0,0,0,95.2,91.28,91.32,0,0,0,0,0,0,0,92.13,87.12,87.91,0,0,0,0,0,0,0
433578,2010,2011,cormila01,1980,4,5,0,7,41,6.90304878048781,13,30,0,69,34,0,186,0,0,0,3.33,0,0,5.88,2.9,0,6.45,0,0,0,0.05,-1.58,0,-0.28,-1.08,0,-0.26,0,0,0,0.09,0.32,0,0.49,0.3,0,0.16,0,0,0,8.64,5.01,0,6.29,-6.86,0,3.34,0,0,0,-2.22,-8.5,0,-7.52,5.74,0,2.07,0,0,0,90.4,83.46,0,91.44,78.51,0,90.15,0,0,0,89.21,82.26,0,88.8,76.58,0,87.13,0,0,0,7,34,0,30,186,5.22416129032258,29,69,0,233,101,0,609,0,0,0,2.9,3.45,0,1.98,4.29,0,5.75,0,0,0,-0.08,-1.05,0,-0.5,-1,0,-0.52,0,0,0,0.48,0.6,0,0.97,0.31,0,0.12,0,0,0,9.15,6.26,0,7.16,-6.65,0,5.19,0,0,0,-2.61,-8.37,0,-6.6,5.86,0,2.01,0,0,0,91.74,84.34,0,92.05,81.56,0,91.42,0,0,0,89.97,82.56,0,89.38,77.64,0,88.54,0,0,0
434538,2011,2012,liriafr01,1983,19,87,7,167,470,4.33968085106383,458,595,890,0,756,0,0,0,0,0,4.54,3.28,6.97,5.42,0,0,0,0,0,0,0.03,-0.93,-0.88,-0.31,0,0,0,0,0,0,0.09,0.56,-0.05,0.26,0,0,0,0,0,0,8.52,5.84,2.44,6.42,0,0,0,0,0,0,7.55,9.04,-0.15,9.33,0,0,0,0,0,0,97.54,89.93,90.59,97.65,0,0,0,0,0,0,93.78,86.4,86.25,93.7,0,0,0,0,0,0,14,75,7,112,403,4.54361042183623,438,575,662,0,598,0,0,0,0,0,5.22,2.28,3.32,4.68,0,0,0,0,0,0,0.13,-0.65,-0.77,-0.28,0,0,0,0,0,0,0.13,0.43,-0.04,0.26,0,0,0,0,0,0,9.06,5.23,3.06,6.38,0,0,0,0,0,0,6.58,9.22,-0.37,9.19,0,0,0,0,0,0,96.79,89.19,90.67,96.65,0,0,0,0,0,0,92.56,84.96,86.18,92.68,0,0,0,0,0,0
434578,2011,2012,saundjo01,1981,21,39,2,112,524,4.07973282442748,422,728,0,457,1399,0,0,0,0,0,4.81,2.84,0,6.15,5.03,0,0,0,0,0,0.2,-0.75,0,-0.36,-0.95,0,0,0,0,0,-0.27,0.47,0,0.23,0.14,0,0,0,0,0,9.66,5.88,0,6.17,-3.18,0,0,0,0,0,7.09,9.54,0,10.69,-2.09,0,0,0,0,0,94.17,86.02,0,93.54,81.29,0,0,0,0,0,90.28,80.89,0,89.58,75.64,0,0,0,0,0,29,67,3,108,636,4.775,607,1155,286,266,942,0,0,0,0,0,7.01,3.29,4.9,4.03,4.51,0,0,0,0,0,0.07,-0.89,-0.63,-0.25,-1.14,0,0,0,0,0,-0.04,0.53,0.48,0.3,0.12,0,0,0,0,0,9.58,6.17,2.35,5.89,-3.28,0,0,0,0,0,6.58,9.13,0.03,10.16,-2.57,0,0,0,0,0,94.4,85.85,88.19,93.57,81.45,0,0,0,0,0,90.57,81.86,83.01,90.11,76.73,0,0,0,0,0
434643,2013,2014,rodriwa01,1979,10,8,0,20,80,7.407,61,97,0,145,146,0,0,0,0,0,2.06,4.92,0,13.01,3.45,0,0,0,0,0,0.4,-0.61,0,0.11,-0.95,0,0,0,0,0,-0.38,0.4,0,0.14,-0.07,0,0,0,0,0,11.45,6.46,0,8.95,-8.86,0,0,0,0,0,4.79,8.64,0,8.29,-4.95,0,0,0,0,0,91.71,85.99,0,91.64,80.41,0,0,0,0,0,89.78,83.92,0,89.24,75.44,0,0,0,0,0,10,12,4,46,188,4.42034042553191,100,254,0,341,400,0,0,0,0,0,4.33,3,0,8.25,4.4,0,0,0,0,0,0.36,-0.63,0,-0.06,-0.57,0,0,0,0,0,-0.17,0.27,0,0.26,0.13,0,0,0,0,0,11.8,6.68,0,9.47,-7.46,0,0,0,0,0,4.61,8.09,0,8.33,-5.02,0,0,0,0,0,92.76,85.76,0,93.95,82.01,0,0,0,0,0,90.18,83.91,0,90.54,76.7,0,0,0,0,0
434643,2014,2015,rodriwa01,1979,10,36,3,72,259,4.32705019305019,76,561,0,546,406,0,0,0,0,0,5.35,6.58,0,6.65,3.48,0,0,0,0,0,0.01,-0.88,0,-0.51,-1.11,0,0,0,0,0,-0.12,0.25,0,0.34,0.31,0,0,0,0,0,11.21,7.05,0,7.91,-7.98,0,0,0,0,0,5.6,8.83,0,9.4,-4.71,0,0,0,0,0,92.16,85.73,0,92.61,80.81,0,0,0,0,0,89.53,82.98,0,89.24,75.6,0,0,0,0,0,10,8,0,20,80,7.407,61,97,0,145,146,0,0,0,0,0,2.06,4.92,0,13.01,3.45,0,0,0,0,0,0.4,-0.61,0,0.11,-0.95,0,0,0,0,0,-0.38,0.4,0,0.14,-0.07,0,0,0,0,0,11.45,6.46,0,8.95,-8.86,0,0,0,0,0,4.79,8.64,0,8.29,-4.95,0,0,0,0,0,91.71,85.99,0,91.64,80.41,0,0,0,0,0,89.78,83.92,0,89.24,75.44,0,0,0,0,0
434671,2012,2013,sanchan01,1984,9,54,2,202,546,2.39415384615385,800,1147,728,224,397,0,0,0,0,0,5.84,3.75,4.53,4.03,6.7,0,0,0,0,0,0.03,-0.69,-0.57,-0.22,-0.41,0,0,0,0,0,0.41,0.42,0.11,0.01,0.41,0,0,0,0,0,10.85,4.88,1.88,9.29,-3.91,0,0,0,0,0,-1.22,-5.47,3.63,-5.61,3.87,0,0,0,0,0,97.65,92.48,93.18,97.72,86.98,0,0,0,0,0,94.23,86.51,87.01,94.03,80.31,0,0,0,0,0,20,48,5,167,587,3.52941226575809,646,1219,745,322,321,0,0,0,0,0,7.3,4.18,6.98,4.05,6.21,0,0,0,0,0,0.17,-0.78,-0.37,0.01,-0.41,0,0,0,0,0,0.22,0.5,0.34,0.18,0.44,0,0,0,0,0,9.78,4.85,1.05,8.19,-5.04,0,0,0,0,0,-0.84,-4.8,3.67,-5.84,4.46,0,0,0,0,0,97.71,91.81,90.86,98.11,87.14,0,0,0,0,0,92.48,85.51,86.08,92.74,79.06,0,0,0,0,0
434678,2010,2011,davieky01,1983,7,26,5,50,184,4.3945652173913,199,415,0,231,286,0,264,0,0,0,6.99,4.52,0,5.24,3.46,0,4.55,0,0,0,-0.02,-0.54,0,-0.14,-0.85,0,-0.45,0,0,0,0.32,0.56,0,0.28,0.3,0,0.47,0,0,0,9.86,6.29,0,7.74,-6.16,0,5.58,0,0,0,-6.73,-10.11,0,-8.45,7.11,0,0.15,0,0,0,96.33,87.2,0,95.69,82.83,0,93.67,0,0,0,92.84,83.59,0,91.99,77.5,0,88.42,0,0,0,20,80,2,126,551,4.46194010889292,565,1440,0,399,88,0,815,0,0,0,6.39,4.6,0,5.68,4.01,0,4.29,0,0,0,0.04,-0.53,0,-0.15,-0.94,0,-0.29,0,0,0,0.26,0.56,0,0.34,0.43,0,0.32,0,0,0,11.27,7.64,0,8.77,-6.54,0,6.25,0,0,0,-4.74,-8.45,0,-7.15,5.44,0,1.01,0,0,0,96.35,87.04,0,95.33,85.03,0,93.58,0,0,0,92.76,83.06,0,92.53,78.7,0,89.03,0,0,0
435043,2010,2011,dukeza01,1983,6,19,1,32,230,3.99021739130435,230,324,0,111,404,0,144,0,0,0,8.64,2.61,0,6.44,2.7,0,7.64,0,0,0,-0.07,-1.07,0,-0.56,-1.43,0,-0.46,0,0,0,-0.26,0.53,0,0.34,0.2,0,0.45,0,0,0,8.97,3.46,0,5.95,-4.67,0,5.17,0,0,0,4.58,8.71,0,9.82,-3.73,0,-0.85,0,0,0,91.46,86.17,0,91.88,77.1,0,87.65,0,0,0,87.34,81.7,0,87.69,73.46,0,81.2,0,0,0,25,51,4,96,477,4.95321383647799,355,640,234,485,916,0,0,0,0,0,6.09,1.41,2.14,4.69,3.51,0,0,0,0,0,0.09,-0.95,-1.3,-0.47,-0.85,0,0,0,0,0,-0.1,0.58,0.25,0.44,0.12,0,0,0,0,0,8.51,3.61,-1.03,6.05,-4.95,0,0,0,0,0,4.49,8.69,-1.72,9.14,-3.22,0,0,0,0,0,91.87,86.11,82.83,92.43,78.17,0,0,0,0,0,88.28,81.89,79.2,88.07,73.5,0,0,0,0,0
441368,2010,2011,castial02,1975,0,7,1,6,35,4.05357142857143,16,34,73,0,53,0,0,0,0,0,2.94,6.25,5.48,5.66,0,0,0,0,0,0,0.32,-0.32,-0.58,-0.05,0,0,0,0,0,0,0.14,0.03,0.33,0.33,0,0,0,0,0,0,8.85,1.42,-0.02,5.61,0,0,0,0,0,0,8.31,11.69,-0.39,10.72,0,0,0,0,0,0,91.2,86.71,83.57,91.64,0,0,0,0,0,0,89.47,84.14,79.94,88.7,0,0,0,0,0,0,5,6,0,11,32,8.79775,19,86,83,0,11,0,0,0,0,0,4.65,10.53,4.82,0,0,0,0,0,0,0,0.19,-0.28,-0.5,-0.82,0,0,0,0,0,0,0.13,-0.32,0.48,0.66,0,0,0,0,0,0,8.28,-1.89,-1.24,3.7,0,0,0,0,0,0,8.88,11.81,-0.72,10.42,0,0,0,0,0,0,93.79,88.16,85.93,92.61,0,0,0,0,0,0,91.75,86.61,82.56,90.9,0,0,0,0,0,0
444468,2014,2015,rondohe01,1988,4,15,3,69,210,2.67685714285714,38,396,401,0,254,0,22,0,0,0,5.56,2.63,7.23,4.72,0,0,4.55,0,0,0,0.07,-1.19,-1.14,-0.11,0,0,-0.33,0,0,0,0.32,0.55,0.41,0.56,0,0,0.79,0,0,0,8.9,2.93,0.19,5.53,0,0,6.16,0,0,0,-4.81,-8.95,3.41,-8.13,0,0,-1.4,0,0,0,100.04,94.12,90.38,99.4,0,0,95.74,0,0,0,96.93,90.91,86.54,96.98,0,0,93.36,0,0,0,2,15,0,63,190,2.26357894736842,11,513,164,0,214,0,79,0,0,0,8.58,18.18,4.27,7.48,0,0,7.59,0,0,0,-0.07,-0.13,-0.92,-0.3,0,0,0.09,0,0,0,0.27,0.22,0.43,0.12,0,0,0.13,0,0,0,8.84,5.3,-1.37,6.03,0,0,6.2,0,0,0,-4.7,-5.97,5.21,-8.1,0,0,-0.79,0,0,0,100.38,92.61,88.68,99.94,0,0,96.42,0,0,0,97.01,90.59,84.69,96.65,0,0,92.25,0,0,0
444520,2014,2015,breslcr01,1980,12,23,2,46,195,5.27246153846154,250,390,0,28,140,0,181,0,19,0,6.67,2,0,4.29,0,0,3.87,0,0,0,-0.24,-0.82,0,-0.57,-1.4,0,-0.9,0,-0.88,0,0.29,0.6,0,0.4,0.9,0,0.47,0,0.45,0,10.52,9.18,0,8.02,-2.69,0,3.92,0,-6.69,0,6.3,6.57,0,9.25,-2.43,0,0.6,0,-2.73,0,93.94,83.29,0,92.61,79.73,0,89.39,0,73.46,0,90.81,79.61,0,90.46,75.91,0,86.56,0,72.08,0,8,28,2,37,163,5.34058895705521,146,262,0,32,337,0,185,0,19,0,5.73,3.42,0,4.45,0,0,2.7,0,10.53,0,0,-0.83,0,-0.36,-0.92,0,-0.67,0,-0.75,0,0.21,0.4,0,0.11,1.17,0,-0.1,0,0.32,0,9.82,8.13,0,7.24,-2.49,0,4.17,0,-6.35,0,6.85,7.8,0,9.83,-4.47,0,1.44,0,-3.87,0,92.4,83.88,0,92.47,79.86,0,88.84,0,73.37,0,89.49,77.96,0,89.07,76.41,0,85.9,0,70.44,0
444857,2010,2011,feldmsc01,1983,3,10,2,22,96,3.99375,79,0,0,128,222,0,288,0,0,0,0,0,0,5.41,3.91,0,5.9,0,0,0,0,-0.97,0,-0.5,-1.01,0,-0.07,0,0,0,0,0.56,0,0.07,0.42,0,0.23,0,0,0,0,1.74,0,4.91,-3.09,0,4.87,0,0,0,0,-5.89,0,-7.96,8.05,0,-0.31,0,0,0,0,89.14,0,96.14,80.82,0,94.72,0,0,0,0,85.23,0,92.78,77.67,0,90.61,0,0,0,18,45,5,75,424,4.73466037735849,183,0,0,627,821,0,942,0,0,0,0,6.01,0,5.97,5.26,0,5.52,0,0,0,0,-0.61,0,-0.24,-0.8,0,0.04,0,0,0,0,0.54,0,0.04,0.35,0,0.15,0,0,0,0,5.84,0,6.19,-2.71,0,5.66,0,0,0,0,-7.53,0,-7.35,7.48,0,0.06,0,0,0,0,89.83,0,94.89,81.26,0,93.56,0,0,0,0,85.06,0,91.65,76.98,0,90.26,0,0,0
444857,2011,2012,feldmsc01,1983,14,32,1,96,371,3.81467654986523,201,0,0,522,775,65,713,0,0,0,0,2.49,0,5.94,5.17,6.15,5.89,0,0,0,0,-1.29,0,-0.41,-1.05,-0.51,0.14,0,0,0,0,0.4,0,0.13,0.4,0.46,0.1,0,0,0,0,2.69,0,4.75,-4.43,2.42,4.09,0,0,0,0,-7.84,0,-8.07,8.58,-4,0.32,0,0,0,0,89.18,0,96.14,81.63,88.02,93.94,0,0,0,0,86.6,0,92.4,77.64,85.45,90.4,0,0,0,3,10,2,22,96,3.99375,79,0,0,128,222,0,288,0,0,0,0,0,0,5.41,3.91,0,5.9,0,0,0,0,-0.97,0,-0.5,-1.01,0,-0.07,0,0,0,0,0.56,0,0.07,0.42,0,0.23,0,0,0,0,1.74,0,4.91,-3.09,0,4.87,0,0,0,0,-5.89,0,-7.96,8.05,0,-0.31,0,0,0,0,89.14,0,96.14,80.82,0,94.72,0,0,0,0,85.23,0,92.78,77.67,0,90.61,0,0,0
444935,2014,2015,hagadni01,1986,3,12,0,28,82,3.82912195121951,0,332,43,0,0,0,77,0,0,0,8.43,0,4.65,0,0,0,7.79,0,0,0,0.16,0,-0.75,0,0,0,-0.52,0,0,0,-0.06,0,0.1,0,0,0,-0.08,0,0,0,12.21,0,-2.33,0,0,0,6.89,0,0,0,3.98,0,0.98,0,0,0,0.75,0,0,0,98.37,0,82.98,0,0,0,93.51,0,0,0,94.94,0,79.47,0,0,0,90.07,0,0,0,3,6,0,27,70,3.26057142857143,0,299,89,0,2,0,0,0,0,0,7.02,0,3.37,0,0,0,0,0,0,0,0.08,0,-0.37,-0.09,0,0,0,0,0,0,0.02,0,0.13,0.72,0,0,0,0,0,0,12.46,0,-2.08,11.29,0,0,0,0,0,0,2.77,0,0.67,7.87,0,0,0,0,0,0,98.69,0,82.81,94.57,0,0,0,0,0,0,95.38,0,80.74,94.09,0,0,0,0,0,0
445156,2010,2011,marshse01,1982,1,17,2,79,227,1.86200440528634,0,207,413,488,108,0,0,0,0,0,7.25,0,7.75,3.7,7.17,0,0,0,0,0,0.42,0,-0.33,-0.35,-0.65,0,0,0,0,0,0.07,0,0.26,0.27,0.12,0,0,0,0,0,7.06,0,1.54,6.15,-6.04,0,0,0,0,0,3.01,0,-2.46,8.18,-9.19,0,0,0,0,0,95.09,0,90.36,94.54,82.71,0,0,0,0,0,91.94,0,86.49,92.1,78.2,0,0,0,0,0,3,25,2,90,224,2.27542857142857,4,249,385,512,99,0,2,0,0,0,6.43,0,7.27,5.05,5.86,0,0,0,0,0,0.29,-0.09,-0.27,-0.17,-0.68,0,-0.23,0,0,0,0.05,0.53,0.35,0.32,0.23,0,-0.49,0,0,0,7.14,3.71,1.81,6.16,-6.41,0,7.72,0,0,0,3.7,5.43,-2.29,8.04,-8.27,0,-2.19,0,0,0,94.03,88.16,92.45,93.69,82.32,0,90.81,0,0,0,91.33,85.13,86.2,90.36,77.73,0,89.84,0,0,0
